TargetID	DrugID	Highest_status	MOA
T53764	D0M9SD	Investigative	Inhibitor
T06955	D0XH2N	Investigative	Modulator
T59328	D0AC7C	Investigative	Antagonist
T16691	D09CHX	Investigative	Modulator
T89697	D06BBF	Investigative	Inhibitor
T59328	D04GCH	Investigative	.
T10265	D05YEL	Investigative	Modulator
T02001	D05YEL	Investigative	Modulator
T61744	D05YEL	Investigative	Inhibitor
T02001	D0N7HS	Investigative	Inhibitor
T61744	D0N7HS	Investigative	Inhibitor
T10265	D0N7HS	Investigative	Inhibitor
T65197	D0L6PZ	Investigative	Stimulator
T87023	D0G1AK	Investigative	Modulator
T75243	D0E1YN	Investigative	Inhibitor
T87024	D0Q6ZQ	Investigative	Inhibitor
T42446	D00TYI	Investigative	Agonist
T96079	D03QJA	Investigative	Antagonist
T08298	D06UZS	Investigative	Inhibitor
T01908	D03OMK	Investigative	Inhibitor
T75243	D05SOW	Investigative	Modulator
T65197	D0G5JW	Investigative	Stimulator
T59328	D0T7OS	Investigative	Modulator
T07303	D07VCG	Investigative	Inhibitor
T93903	D0U1DU	Investigative	Modulator
T51282	D07UBK	Investigative	Inhibitor
T67894	D0O0BR	Investigative	Agonist
T16156	D0QI6W	Investigative	Modulator
T11211	D09XGK	Investigative	Agonist
T94033	D0F4VK	Investigative	Modulator
T87024	D06LRQ	Investigative	Modulator
T93878	D07NWZ	Investigative	Modulator
T75440	D0L2NV	Investigative	Modulator
T00484	D0YZ1J	Investigative	Inhibitor
T31391	D0N3YL	Investigative	Inhibitor
T36075	D0NY1R	Investigative	Agonist
T51666	D0K6LA	Investigative	Modulator
T58992	D0QA1M	Investigative	Agonist
T83011	D00AHV	Investigative	Inhibitor
T23547	D0H2NH	Investigative	Modulator
T05849	D00UPU	Investigative	Modulator
T16601	D05GIO	Investigative	.
T02728	D06ECM	Investigative	Modulator
T87024	D07YAC	Investigative	Inhibitor
T66665	D0Y4ZI	Investigative	Inhibitor
T86552	D0U4QQ	Investigative	Modulator
T75440	D01HGI	Investigative	Binder
T65864	D0S4BP	Investigative	Inhibitor
T79961	D0B2JL	Investigative	Modulator
T58970	D07NEE	Investigative	Inhibitor
T83174	D0K6ES	Investigative	Inhibitor
T91661	D00WHC	Investigative	Inhibitor
T10191	D0F3VI	Investigative	.
T58992	D02REM	Investigative	Agonist
T03346	D0Y1BF	Investigative	Antagonist
T62431	D04LGK	Investigative	Inhibitor
T40000	D00LAA	Investigative	Inhibitor
T17758	D03BWQ	Investigative	Activator
T12119	D0M1OU	Investigative	Inhibitor
T28887	D0Q5MC	Investigative	Inhibitor
T53024	D0HY4Q	Investigative	Antagonist
T35486	D01SVG	Investigative	Antagonist
T03500	D03QXD	Investigative	Inhibitor
T82028	D0NS9C	Investigative	Inhibitor
T46360	D0F1WD	Investigative	Agonist
T46360	D0A3XA	Investigative	Modulator
T31479	D0P0DA	Investigative	Inhibitor
T09130	D04ZSZ	Investigative	Modulator
T86014	D00YNY	Investigative	Inhibitor
T45593	D0D2GZ	Investigative	Modulator
T74312	D0D0TQ	Investigative	Inhibitor
T00140	D0R2MQ	Investigative	Modulator
T36059	D0U2EF	Investigative	Antagonist
T59328	D0AH2V	Investigative	Inhibitor
T17569	D0T0VZ	Investigative	Opener
T75440	D0CS6N	Investigative	Agonist
T43332	D01NCC	Investigative	Modulator
T08922	D0P7HI	Investigative	Inhibitor
T84631	D08CEU	Investigative	Modulator
T28722	D09JET	Investigative	Modulator
T17163	D08HUB	Investigative	Modulator
T96079	D0R4WT	Investigative	Modulator
T30082	D06ACI	Investigative	Inhibitor
T25315	D0EK9K	Investigative	Antagonist
T47768	D00PQS	Investigative	Agonist
T94085	D07TPL	Investigative	Agonist
T81443	D0Q7RV	Investigative	Modulator
T93788	D0K0LA	Investigative	Agonist
T30082	D04LMJ	Investigative	Activator
T16514	D06SYA	Investigative	Inhibitor
T59328	D01SQP	Investigative	Inhibitor
T70067	D04UYY	Investigative	.
T49049	D0R3KS	Investigative	.
T56418	D03IDK	Investigative	Inhibitor
T99347	D0K0ZK	Investigative	Modulator
T90648	D06YMT	Investigative	Inhibitor
T52316	D06YMT	Investigative	Inhibitor
T60631	D0N5TB	Investigative	Inhibitor
T01973	D07PWY	Investigative	.
T91331	D03HGW	Investigative	.
T67684	D0BP7C	Investigative	Agonist
T36557	D07USR	Investigative	Modulator
T52921	D0AC0A	Investigative	Antagonist
T89534	D0GY3R	Investigative	Modulator
T34843	D0L2VB	Investigative	Modulator
T16514	D07WAF	Investigative	.
T48703	D0UI0B	Investigative	Antagonist
T06273	D0VY5O	Investigative	Inhibitor
T11754	D0NH1E	Investigative	Inhibitor
T35474	D09ENF	Investigative	Inhibitor
T23172	D0M2AN	Investigative	Inhibitor
T36075	D0O0LF	Investigative	Modulator
T73215	D0K9HF	Investigative	.
T36483	D0BV3B	Investigative	Antagonist
T40474	D0BS6B	Investigative	Inhibitor
T03346	D01BEX	Investigative	Inhibitor
T80896	D0OX6I	Investigative	Agonist
T66505	D06MUB	Investigative	Antagonist
T59679	D01EAG	Investigative	Modulator
T66011	D09PKZ	Investigative	.
T53389	D0S5TT	Investigative	Inhibitor
T94033	D08YGD	Investigative	Inhibitor
T75797	D08MXB	Investigative	Modulator
T08306	D0M7EP	Investigative	.
T53389	D0I4VX	Investigative	Inhibitor
T06273	D05SYO	Investigative	Inhibitor
T83369	D0YX8X	Investigative	Modulator
T32060	D0L9GR	Investigative	Modulator
T71054	D0Y5NT	Investigative	Modulator
T36075	D0D7YR	Investigative	Modulator
T17163	D0D7YR	Investigative	Modulator
T04361	D0H9QN	Investigative	Inhibitor
T65200	D0I5ND	Investigative	Inhibitor
T23003	D0HR5Q	Investigative	Inhibitor
T47164	D0A7HY	Investigative	Inhibitor
T53378	D0R3DQ	Investigative	.
T87166	D04MLE	Investigative	Activator
T28330	D0D2UA	Investigative	Antagonist
T59328	D0H3FX	Investigative	Modulator
T42446	D06VMV	Investigative	Modulator
T70977	D0WN1N	Investigative	.
T14602	D0D7XS	Investigative	Inhibitor
T98913	D0V4EX	Investigative	Inhibitor
T26368	D0YZ0B	Investigative	Agonist
T12475	D01XHU	Investigative	Inhibitor
T03500	D0Y0BZ	Investigative	Inhibitor
T35486	D03ZWR	Investigative	Inhibitor
T47101	D00JZS	Investigative	.
T85435	D08ZLL	Investigative	Modulator
T06093	D0J2GG	Investigative	Inhibitor
T51282	D0J2GG	Investigative	Inhibitor
T80896	D05QIZ	Investigative	Modulator
T83011	D02AQM	Investigative	Inhibitor
T40097	D0Y5BR	Investigative	Inhibitor
T09826	D0N0VW	Investigative	Inhibitor
T14602	D09CTF	Investigative	Modulator
T76414	D04GDI	Investigative	Antagonist
T89534	D03AVA	Investigative	Inhibitor
T16156	D09WOY	Investigative	Agonist
T85435	D02QOL	Investigative	.
T87024	D0Y4TQ	Investigative	Inhibitor
T71446	D0A7NI	Investigative	Activator
T33846	D00XNC	Investigative	.
T14231	D0X1YZ	Investigative	.
T47101	D01AVF	Investigative	Agonist
T16691	D0S3UH	Investigative	Antagonist
T92828	D0I1ZB	Investigative	Modulator
T40332	D0D6ZB	Investigative	Inhibitor
T59679	D00LWD	Investigative	Antagonist
T75797	D05DRG	Investigative	Antagonist
T59328	D0GB7F	Investigative	.
T15000	D0EZ9C	Investigative	Modulator
T17163	D0C6TL	Investigative	Modulator
T11211	D0JC4J	Investigative	Modulator
T65864	D00YRF	Investigative	Inhibitor
T76213	D07GET	Investigative	Modulator
T51666	D06ZAK	Investigative	Modulator
T89988	D02XNT	Investigative	Antagonist
T89034	D0ND8N	Investigative	Inhibitor
T11211	D0T1DZ	Investigative	Modulator
T28722	D02ZMI	Investigative	Modulator
T70508	D01MNK	Investigative	Inhibitor
T59102	D00YNJ	Investigative	.
T18876	D0H5TU	Investigative	Antagonist
T23172	D0V6VQ	Investigative	Inhibitor
T36075	D0ED6E	Investigative	Agonist
T85574	D0XG0Z	Investigative	Modulator
T07663	D0XQ8A	Investigative	Inhibitor
T97587	D05SHQ	Investigative	Antagonist
T79961	D01OMY	Investigative	Modulator
T15784	D0Q5II	Investigative	Inhibitor
T10491	D03LCX	Investigative	Antagonist
T73215	D0SN8K	Investigative	Inhibitor
T75243	D0H4KF	Investigative	Inhibitor
T83193	D05APW	Investigative	Antagonist
T46937	D03HLK	Investigative	Antagonist
T93788	D00LMY	Investigative	Agonist
T00484	D0Y0WW	Investigative	.
T16601	D00SJN	Investigative	.
T84631	D0QR3J	Investigative	Inhibitor
T96788	D0AA2X	Investigative	Inhibitor
T16691	D0K8PH	Investigative	Antagonist
T75440	D04EGE	Investigative	Binder
T47768	D0TA3V	Investigative	Antagonist
T60606	D0U2DY	Investigative	Agonist
T87024	D04TPS	Investigative	Inhibitor
T74456	D0I6HJ	Investigative	.
T87024	D08GHI	Investigative	Modulator
T92144	D0K5QY	Investigative	Modulator
T32060	D0M2JA	Investigative	Agonist
T80896	D0H4RV	Investigative	Agonist
T99347	D01VOJ	Investigative	Antagonist
T54644	D0YF6L	Investigative	Antagonist
T26623	D0R3OQ	Investigative	Modulator
T87024	D0S7CP	Investigative	Inhibitor
T46360	D05BLG	Investigative	Agonist
T75243	D03XRZ	Investigative	Inhibitor
T40474	D0AD6Z	Investigative	.
T13852	D0T4LT	Investigative	Agonist
T17163	D07OED	Investigative	Antagonist
T82078	D04UYT	Investigative	Modulator
T17163	D0G8BE	Investigative	Modulator
T47077	D0M7TT	Investigative	Modulator
T59328	D0Y1LD	Investigative	Antagonist
T14602	D08VFX	Investigative	Modulator
T73215	D0S4OH	Investigative	Modulator
T16633	D06WYG	Investigative	Modulator
T13644	D06WYG	Investigative	Modulator
T53024	D06WYG	Investigative	Modulator
T62974	D06WYG	Investigative	Modulator
T64830	D06WYG	Investigative	Modulator
T56510	D09FWK	Investigative	Modulator
T65864	D0L1NU	Investigative	Inhibitor
T59328	D0K3FG	Investigative	Antagonist
T28722	D06SAT	Investigative	Modulator
T67952	D01UUW	Investigative	Blocker
T83813	D02YNH	Investigative	Agonist
T22032	D00MCA	Investigative	Modulator
T02703	D09OWC	Investigative	Modulator
T49507	D0Q6GK	Investigative	.
T54644	D0TW1Q	Investigative	Blocker
T42446	D07KYZ	Investigative	Modulator
T16514	D0X6AU	Investigative	Inhibitor
T83011	D0OW5Y	Investigative	Inhibitor
T80975	D07OIZ	Investigative	.
T83369	D09PDK	Investigative	Modulator
T66665	D0XC1F	Investigative	Inhibitor
T11211	D0O0II	Investigative	Modulator
T51565	D06SEA	Investigative	Inhibitor
T47768	D03PCP	Investigative	Modulator
T85435	D0YN9H	Investigative	Inhibitor
T31309	D04HAA	Investigative	Modulator
T13616	D09VFU	Investigative	Inhibitor
T28722	D0SD3Q	Investigative	Modulator
T85529	D0A2MA	Investigative	.
T59604	D0C4BI	Investigative	Agonist
T47094	D04LHG	Investigative	Inhibitor
T64765	D0T6TH	Investigative	Antagonist
T86428	D08SZO	Investigative	Inhibitor
T60213	D04JCT	Investigative	Agonist
T64765	D0V4XA	Investigative	Antagonist
T97071	D06LAX	Investigative	Inhibitor
T93440	D09PLZ	Investigative	.
T68334	D02FTU	Investigative	Modulator
T55689	D0T8QY	Investigative	Modulator
T14602	D01FRK	Investigative	Modulator
T36075	D0Z9WP	Investigative	Agonist
T98022	D0R3KN	Investigative	Inhibitor
T89988	D0W9OW	Investigative	Modulator
T72841	D0LV7F	Investigative	Modulator
T63934	D04DVA	Investigative	Modulator
T40474	D0N6QO	Investigative	Inhibitor
T95913	D02WGD	Investigative	Inhibitor
T47768	D0J0ZU	Investigative	Modulator
T87024	D07ZDG	Investigative	Modulator
T37539	D0Q3WP	Investigative	.
T01777	D0R2HZ	Investigative	Modulator
T72458	D0N6KO	Investigative	Agonist
T83193	D0M7NA	Investigative	Blocker
T60182	D05OBK	Investigative	Binder
T83193	D04FFY	Investigative	Blocker
T83193	D0P7VQ	Investigative	Blocker
T40694	D0X5ZH	Investigative	Inhibitor
T40694	D03BQD	Investigative	Inhibitor
T87166	D04JPQ	Investigative	Activator
T59679	D0TU7G	Investigative	Agonist
T65864	D0DK2X	Investigative	Inhibitor
T84397	D01WYV	Investigative	Modulator
T11451	D0Q2UW	Investigative	Modulator
T40474	D0W8GP	Investigative	Inhibitor
T66383	D0P8LR	Investigative	Modulator
T54128	D0C5WK	Investigative	Modulator
T86679	D01QYQ	Investigative	Antagonist
T67162	D0N7WB	Investigative	Antagonist
T60213	D00LZY	Investigative	Agonist
T76369	D0V9MG	Investigative	Modulator
T46482	D0I2GT	Investigative	Agonist
T97071	D0IW9Q	Investigative	Modulator
T66665	D0T3KZ	Investigative	Inhibitor
T23714	D0BR7M	Investigative	Modulator
T34429	D0SR3T	Investigative	Agonist
T52921	D0L8YY	Investigative	Binder
T43332	D02PKV	Investigative	Modulator
T56418	D09PTP	Investigative	Inhibitor
T28722	D01YGY	Investigative	Antagonist
T59328	D0D0YK	Investigative	.
T83011	D07KIB	Investigative	Modulator
T39677	D0D2RR	Investigative	Modulator
T88185	D00WPU	Investigative	Binder
T07400	D07QVY	Investigative	Modulator
T14557	D02JRD	Investigative	Modulator
T84703	D0D1HR	Investigative	Modulator
T73215	D00RTU	Investigative	.
T86541	D07VOF	Investigative	Antagonist
T07279	D0V9MV	Investigative	Inhibitor
T68290	D0V5LJ	Investigative	Inhibitor
T87024	D0HK7G	Investigative	Inhibitor
T85435	D0KC9V	Investigative	Agonist
T97071	D05UAO	Investigative	.
T86528	D06QJG	Investigative	Inhibitor
T36075	D0D9KV	Investigative	Modulator
T34429	D08HTF	Investigative	Modulator
T50942	D0V1QX	Investigative	Modulator
T40474	D0NX6F	Investigative	Inhibitor
T65197	D0J0GJ	Investigative	Stimulator
T55302	D06MPJ	Investigative	Modulator
T13852	D0G6KH	Investigative	Inhibitor
T28887	D05PTL	Investigative	Inhibitor
T87024	D0E5CX	Investigative	Inhibitor
T81735	D04NVK	Investigative	.
T99347	D0LP7W	Investigative	Antagonist
T61744	D0K9PS	Investigative	Inhibitor
T02001	D0K9PS	Investigative	Inhibitor
T10265	D0K9PS	Investigative	Inhibitor
T51408	D0G6RK	Investigative	Modulator
T51408	D00PLX	Investigative	Blocker
T56510	D04IPX	Investigative	Inhibitor
T95913	D05RSS	Investigative	Inhibitor
T75243	D05RSS	Investigative	Inhibitor
T83813	D0SZ8Q	Investigative	Agonist
T96079	D07IZP	Investigative	Inhibitor
T87024	D06MBR	Investigative	Inhibitor
T00663	D0YA6U	Investigative	Inhibitor
T47768	D00YMN	Investigative	Modulator
T64765	D0M7TW	Investigative	Antagonist
T61722	D0Q0GY	Investigative	Inhibitor
T45993	D0V6YT	Investigative	Modulator
T22977	D0W7DP	Investigative	Inhibitor
T83875	D01UPT	Investigative	Inhibitor
T97388	D03LNM	Investigative	Modulator
T00484	D0G0AQ	Investigative	Antagonist
T86836	D02CWZ	Investigative	Binder
T31391	D0FH8R	Investigative	Inhibitor
T37693	D08RYN	Investigative	Agonist
T72478	D0IK1U	Investigative	Inhibitor
T67162	D00DHM	Investigative	Modulator
T69494	D0T6NS	Investigative	Modulator
T80975	D0AK4H	Investigative	Inhibitor
T45758	D0A9BO	Investigative	.
T24983	D00VSQ	Investigative	Modulator
T71192	D0X8PD	Investigative	Antagonist
T47094	D0U8EA	Investigative	Antagonist
T06273	D08AOV	Investigative	Inhibitor
T89041	D03EDD	Investigative	Inhibitor
T31391	D05WKT	Investigative	Inhibitor
T02546	D0W5HA	Investigative	Modulator
T83904	D0IR8J	Investigative	Inhibitor
T31902	D06EHW	Investigative	Inhibitor
T60182	D0E0UC	Investigative	Antagonist
T69619	D0I1TM	Investigative	Inhibitor
T14342	D04MYC	Investigative	Inhibitor
T89534	D03NWC	Investigative	.
T36935	D0BK3Z	Investigative	Modulator
T60182	D0M3AR	Investigative	Antagonist
T94718	D05ZLH	Investigative	Modulator
T87024	D0C4WY	Investigative	Inhibitor
T70176	D0T5AH	Investigative	Inhibitor
T64765	D0M4JK	Investigative	Antagonist
T92076	D0F4MI	Investigative	Antagonist
T73476	D0AZ5O	Investigative	Modulator
T43739	D09ZUM	Investigative	Blocker
T93788	D00WVI	Investigative	Agonist
T89534	D01NDN	Investigative	Antagonist
T59328	D0C5WE	Investigative	Modulator
T59328	D05MEY	Investigative	Inhibitor
T61622	D06JQM	Investigative	Inhibitor
T50942	D07UZX	Investigative	Modulator
T14592	D0N1DG	Investigative	.
T75243	D08BTX	Investigative	Inhibitor
T99799	D0W2SX	Investigative	Inhibitor
T87024	D04QXW	Investigative	Inhibitor
T28722	D01VNL	Investigative	Agonist
T76685	D09QLR	Investigative	Agonist
T76213	D05TXS	Investigative	Modulator
T87024	D0W8VC	Investigative	Modulator
T86350	D0T4ZW	Investigative	.
T86528	D0B6DV	Investigative	Inhibitor
T87166	D0Q3OM	Investigative	Activator
T68290	D0J0HV	Investigative	Inhibitor
T80975	D0Q4EQ	Investigative	Inhibitor
T38529	D06PVN	Investigative	Modulator
T36075	D0O1DS	Investigative	Modulator
T22274	D0L0LR	Investigative	Inhibitor
T62431	D00EIL	Investigative	Inhibitor
T02001	D0S1HX	Investigative	Inhibitor
T10265	D0S1HX	Investigative	Inhibitor
T61744	D0S1HX	Investigative	Inhibitor
T90989	D08HZN	Investigative	.
T83369	D0Q4XG	Investigative	Modulator
T66011	D01ODC	Investigative	.
T69685	D0I5ZO	Investigative	Inhibitor
T95913	D08RBS	Investigative	Inhibitor
T87024	D0Q2XN	Investigative	Inhibitor
T57943	D02DOK	Investigative	Inhibitor
T81443	D00GLW	Investigative	Modulator
T65200	D0O8RL	Investigative	Inhibitor
T37693	D06SRX	Investigative	Agonist
T72850	D0W9KE	Investigative	Modulator
T28722	D02FBG	Investigative	Modulator
T89534	D0W1YZ	Investigative	Modulator
T92138	D09TDK	Investigative	Inhibitor
T36075	D0Q4AR	Investigative	Modulator
T17758	D0D1TX	Investigative	Inhibitor
T40694	D05QMQ	Investigative	Inhibitor
T99799	D06HUH	Investigative	Modulator
T83011	D0V4KL	Investigative	Modulator
T20251	D0JY2K	Investigative	Opener
T72841	D06PFK	Investigative	Agonist
T53389	D00ZFC	Investigative	Modulator
T06273	D05APM	Investigative	Inhibitor
T40474	D05GSI	Investigative	.
T10670	D0U1HE	Investigative	Modulator
T56418	D0D2SU	Investigative	.
T16691	D00PBI	Investigative	Antagonist
T28713	D0DH1H	Investigative	Inhibitor
T88304	D03DTQ	Investigative	Modulator
T09130	D0OY7A	Investigative	Modulator
T84040	D0U9UF	Investigative	Antagonist
T37693	D09DSK	Investigative	Agonist
T78709	D04YJO	Investigative	Modulator
T89988	D00JXV	Investigative	Antagonist
T47768	D0WX3N	Investigative	Modulator
T94033	D05RFC	Investigative	Modulator
T20891	D0EU1R	Investigative	Inhibitor
T96079	D06EBJ	Investigative	.
T87024	D01BJK	Investigative	.
T65197	D01ESC	Investigative	Stimulator
T86552	D0G9XS	Investigative	.
T99799	D0M2EH	Investigative	Modulator
T62306	D0W6AQ	Investigative	Antagonist
T87024	D06CTD	Investigative	.
T53585	D04XQG	Investigative	Modulator
T06093	D02RYE	Investigative	Inhibitor
T51282	D02RYE	Investigative	Inhibitor
T76685	D03RTC	Investigative	Antagonist
T99954	D06ENH	Investigative	Modulator
T53764	D01HTS	Investigative	Antagonist
T10670	D0J1KG	Investigative	Agonist
T75243	D0N9TK	Investigative	Inhibitor
T27944	D0CE5S	Investigative	Agonist
T44282	D0W4WP	Investigative	Antagonist
T41955	D0A1UL	Investigative	Antagonist
T47768	D0X4RU	Investigative	Antagonist
T11211	D04MFW	Investigative	Antagonist
T85529	D0V9LF	Investigative	.
T14912	D0U4QZ	Investigative	Inhibitor
T37693	D05RKV	Investigative	Agonist
T09826	D07VJK	Investigative	Inhibitor
T79232	D0D9OM	Investigative	Antagonist
T15700	D08LIU	Investigative	Inhibitor
T93788	D02UXK	Investigative	Modulator
T69619	D00LPZ	Investigative	Inhibitor
T49578	D0D6MC	Investigative	Inhibitor
T75243	D0A8ES	Investigative	Modulator
T15197	D06UOL	Investigative	Modulator
T67162	D0N6FZ	Investigative	Agonist
T87024	D0O7XG	Investigative	Inhibitor
T51666	D0N0KG	Investigative	Inhibitor
T22032	D0G3BK	Investigative	Modulator
T36075	D07MBQ	Investigative	Modulator
T22302	D0V6KL	Investigative	Modulator
T17163	D0D1PQ	Investigative	Agonist
T29649	D0C7LA	Investigative	Modulator
T86273	D0B7AH	Investigative	Agonist
T97353	D05CGH	Investigative	Modulator
T03500	D07NDK	Investigative	Inhibitor
T43189	D0Z2FX	Investigative	Modulator
T85435	D0C7QW	Investigative	.
T85435	D03BCE	Investigative	Modulator
T09572	D0D7EK	Investigative	Antagonist
T17852	D06NIT	Investigative	Inhibitor
T79062	D0P1XQ	Investigative	Modulator
T67162	D0P1XQ	Investigative	Modulator
T78709	D0P1XQ	Investigative	Modulator
T32060	D0P1XQ	Investigative	Modulator
T16691	D0P1XQ	Investigative	Modulator
T40474	D0M0SV	Investigative	Inhibitor
T40694	D01HHH	Investigative	Inhibitor
T62431	D09KEB	Investigative	Inhibitor
T59328	D08RXW	Investigative	Inhibitor
T98913	D0LD8U	Investigative	.
T47768	D03PMB	Investigative	Modulator
T21945	D03PMB	Investigative	Inhibitor
T86591	D0K8HA	Investigative	Modulator
T95913	D00LZO	Investigative	Inhibitor
T87023	D0HJ9U	Investigative	Antagonist
T61622	D0TD2F	Investigative	Inhibitor
T66665	D0YK4L	Investigative	Inhibitor
T30803	D0F4SI	Investigative	Modulator
T22939	D02WQR	Investigative	Agonist
T95913	D03FIE	Investigative	Inhibitor
T65019	D03XBB	Investigative	Inhibitor
T98913	D02ILI	Investigative	Stimulator
T28722	D01FJA	Investigative	Modulator
T40474	D07CFW	Investigative	Inhibitor
T28925	D04WCO	Investigative	Modulator
T13201	D05EPY	Investigative	Modulator
T61722	D0U3YW	Investigative	Antagonist
T87024	D04ZTA	Investigative	Inhibitor
T97592	D08VMW	Investigative	Inhibitor
T14602	D07LRB	Investigative	Modulator
T11211	D0C1UP	Investigative	Antagonist
T66665	D0N8TM	Investigative	Inhibitor
T76685	D0V0YM	Investigative	Agonist
T62431	D0J3FK	Investigative	Inhibitor
T67619	D09DGE	Investigative	Inhibitor
T95947	D0BL6W	Investigative	Antagonist
T94033	D03KFJ	Investigative	Modulator
T99347	D0T4QX	Investigative	Antagonist
T80942	D05QAA	Investigative	Modulator
T81443	D02SGT	Investigative	Modulator
T26500	D09HUF	Investigative	Agonist
T51115	D09YTH	Investigative	Modulator
T34949	D09YTH	Investigative	Modulator
T24793	D09YTH	Investigative	Modulator
T73977	D09YTH	Investigative	Modulator
T38338	D09YTH	Investigative	Modulator
T15000	D02YSO	Investigative	.
T97071	D0Z5UD	Investigative	Inhibitor
T36935	D07NCC	Investigative	Modulator
T59328	D0R2RV	Investigative	.
T59328	D0D0GS	Investigative	.
T64765	D09DDQ	Investigative	Antagonist
T11211	D0W5IF	Investigative	Antagonist
T86528	D0OJ5M	Investigative	Modulator
T76937	D0NC0G	Investigative	Antagonist
T80896	D01MWF	Investigative	Agonist
T89534	D09BDK	Investigative	Inhibitor
T18299	D01EPO	Investigative	Inhibitor
T92777	D0V3WN	Investigative	Modulator
T16514	D09IGF	Investigative	Inhibitor
T62449	D0OC6H	Investigative	Inhibitor
T52921	D0Y5MF	Investigative	Antagonist
T53585	D02SRB	Investigative	Inhibitor
T57943	D0Y2TI	Investigative	Modulator
T93903	D0Y2TI	Investigative	Modulator
T15700	D0Y2TI	Investigative	Modulator
T59328	D0Q8GX	Investigative	Modulator
T86350	D0Q8GX	Investigative	Modulator
T87024	D01GAZ	Investigative	Modulator
T18876	D0D8DA	Investigative	Agonist
T87024	D0Q5VC	Investigative	Modulator
T69685	D00CFU	Investigative	Inhibitor
T18876	D09TPW	Investigative	Agonist
T95371	D04TXB	Investigative	Modulator
T93788	D0YT3Z	Investigative	Modulator
T56418	D0I3TD	Investigative	Inhibitor
T76369	D0OH1O	Investigative	Inhibitor
T36075	D0U2XB	Investigative	Modulator
T53389	D0J6JC	Investigative	Modulator
T96079	D07VDF	Investigative	Modulator
T59679	D06DMV	Investigative	Agonist
T86552	D03IMU	Investigative	Modulator
T38875	D0C1OJ	Investigative	Stimulator
T17163	D0B3IZ	Investigative	Modulator
T06273	D0EQ1J	Investigative	Inhibitor
T88023	D02SJG	Investigative	Modulator
T40474	D03LZK	Investigative	Inhibitor
T47094	D00IQV	Investigative	Agonist
T20331	D0F6WW	Investigative	Antagonist
T97592	D09VAB	Investigative	Inhibitor
T22977	D0BT4P	Investigative	Modulator
T67619	D0N7CY	Investigative	Inhibitor
T83193	D0J8NC	Investigative	Antagonist
T70176	D0V1NK	Investigative	Inhibitor
T21945	D08YCS	Investigative	Agonist
T83813	D08YCS	Investigative	Agonist
T47768	D08YCS	Investigative	Agonist
T36075	D09RUJ	Investigative	Agonist
T06273	D0R7FS	Investigative	Inhibitor
T67619	D0PX5F	Investigative	.
T45758	D0SO4M	Investigative	Agonist
T31391	D01KRQ	Investigative	Inhibitor
T62206	D0R0RW	Investigative	.
T36075	D01TMK	Investigative	.
T86552	D0W7FG	Investigative	Modulator
T51282	D02WRE	Investigative	Inhibitor
T06093	D02WRE	Investigative	Inhibitor
T28722	D0O7NV	Investigative	Modulator
T89534	D0E3UW	Investigative	Modulator
T18876	D02MXT	Investigative	Antagonist
T47768	D07GZG	Investigative	Modulator
T55959	D00QGB	Investigative	Inhibitor
T31204	D0GM9E	Investigative	Antagonist
T94718	D0DB2F	Investigative	Modulator
T82051	D0T8EL	Investigative	.
T69619	D0F8KR	Investigative	Inhibitor
T46360	D0J9VK	Investigative	Antagonist
T35842	D09QPE	Investigative	Modulator
T47768	D06LCW	Investigative	Antagonist
T45993	D0LN9P	Investigative	Blocker
T96079	D05IXH	Investigative	Modulator
T68536	D04EPS	Investigative	Inhibitor
T87686	D09ENZ	Investigative	Inhibitor
T60810	D0V2GZ	Investigative	.
T91480	D0H4BF	Investigative	Modulator
T50942	D0Q8ZP	Investigative	Agonist
T08391	D00MAM	Investigative	Inhibitor
T60529	D01HXN	Investigative	Inhibitor
T60213	D0F8VH	Investigative	Agonist
T23003	D0M7IG	Investigative	Inhibitor
T62820	D07TBD	Investigative	Modulator
T33425	D09SBY	Investigative	Modulator
T13852	D09NWW	Investigative	Antagonist
T16353	D05QML	Investigative	Modulator
T68536	D07XBZ	Investigative	Modulator
T28713	D02HWR	Investigative	Inhibitor
T09826	D0A6NP	Investigative	Inhibitor
T28722	D00EFD	Investigative	Modulator
T47768	D0C0FG	Investigative	Modulator
T84486	D00TBJ	Investigative	Antagonist
T62449	D0P4DG	Investigative	Inhibitor
T06273	D0P4DG	Investigative	Inhibitor
T14557	D0I7VI	Investigative	Modulator
T65197	D0D5FB	Investigative	Modulator
T17569	D08LZZ	Investigative	Antagonist
T89034	D04DYA	Investigative	Modulator
T59328	D0V0JV	Investigative	.
T64765	D0CI9W	Investigative	Antagonist
T75243	D0JD4S	Investigative	Inhibitor
T95913	D0JD4S	Investigative	Inhibitor
T60182	D03OYY	Investigative	Modulator
T73215	D08CWX	Investigative	.
T95913	D02ELN	Investigative	Inhibitor
T75243	D02ELN	Investigative	Inhibitor
T06446	D04LBJ	Investigative	Modulator
T25608	D08MLH	Investigative	Agonist
T32880	D09SXR	Investigative	Activator
T58589	D04KFR	Investigative	Antagonist
T05114	D05QCE	Investigative	Inhibitor
